               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.013036,           0.0078486,          0.00077992,             0.99757,             0.98426,             0.98836,              0.9349,           0.0069681,           0.0039277,          0.00043226,           0.0077973,           0.0077973,           0.0077973
                  91,            0.012732,           0.0075957,          0.00068639,             0.99244,             0.98122,             0.98743,             0.93568,           0.0071959,           0.0039759,          0.00055772,           0.0077725,           0.0077725,           0.0077725
                  92,            0.013236,           0.0078296,          0.00080056,              0.9851,             0.98487,             0.98898,             0.92286,           0.0073801,           0.0042171,          0.00050962,           0.0077478,           0.0077478,           0.0077478
                  93,            0.012613,           0.0074283,           0.0006686,             0.99452,             0.98122,             0.98776,             0.93966,           0.0071932,           0.0042229,          0.00047067,            0.007723,            0.007723,            0.007723
                  94,             0.01268,           0.0075063,          0.00071202,             0.98934,             0.97893,             0.99063,             0.93165,           0.0071615,           0.0040166,          0.00060421,           0.0076983,           0.0076983,           0.0076983
                  95,            0.012955,           0.0074939,          0.00064253,             0.99881,             0.97652,             0.98655,             0.93463,           0.0071549,           0.0040314,          0.00058486,           0.0076735,           0.0076735,           0.0076735
                  96,            0.012483,           0.0075449,          0.00075981,             0.99635,             0.97682,             0.98637,             0.94066,           0.0068891,           0.0038226,           0.0007036,           0.0076488,           0.0076488,           0.0076488
                  97,            0.012564,           0.0072885,          0.00063554,             0.99648,             0.97672,             0.98861,             0.93672,           0.0069906,           0.0039368,          0.00051849,            0.007624,            0.007624,            0.007624
                  98,            0.012458,           0.0073218,           0.0007056,             0.99421,             0.97692,              0.9907,             0.93622,           0.0066666,           0.0039897,           0.0007503,           0.0075993,           0.0075993,           0.0075993
                  99,            0.012738,            0.007667,          0.00056105,             0.99215,             0.97963,              0.9914,              0.9409,           0.0070166,           0.0040684,           0.0005928,           0.0075745,           0.0075745,           0.0075745
                 100,            0.012178,           0.0073809,          0.00077504,             0.99471,             0.97817,             0.98656,             0.94045,           0.0068867,           0.0038166,          0.00062474,           0.0075498,           0.0075498,           0.0075498
                 101,            0.012454,           0.0072366,           0.0007397,             0.99596,             0.98397,              0.9865,             0.93672,           0.0069819,           0.0037951,          0.00049392,            0.007525,            0.007525,            0.007525
                 102,            0.012405,           0.0073563,          0.00064628,             0.99405,              0.9774,             0.98568,             0.92839,           0.0070008,           0.0040662,          0.00060003,           0.0075003,           0.0075003,           0.0075003
                 103,            0.012425,           0.0076745,          0.00086491,             0.99867,             0.98439,             0.98868,             0.94128,           0.0068596,           0.0039141,          0.00049263,           0.0074755,           0.0074755,           0.0074755
                 104,            0.012275,            0.007405,          0.00058687,              0.9929,             0.97876,             0.98744,             0.93397,           0.0068838,           0.0039554,          0.00049158,           0.0074507,           0.0074507,           0.0074507
                 105,            0.012328,           0.0074267,          0.00065682,             0.99623,             0.97847,             0.98781,             0.93689,           0.0068709,           0.0040689,          0.00042382,            0.007426,            0.007426,            0.007426
                 106,            0.012058,           0.0071692,          0.00056965,             0.99962,             0.98091,             0.98609,             0.93588,           0.0068684,           0.0039439,          0.00047296,           0.0074013,           0.0074013,           0.0074013
