               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.020383,            0.013105,           0.0018604,             0.96595,                   1,               0.995,             0.84575,           0.0086948,            0.001545,          0.00077763,           0.0072527,           0.0072527,           0.0072527
                 113,            0.019645,            0.014721,           0.0016995,             0.95283,                   1,               0.995,              0.8955,           0.0098893,           0.0021555,          0.00074587,            0.007228,            0.007228,            0.007228
                 114,            0.019609,            0.012856,           0.0017364,             0.95129,                   1,               0.995,              0.8955,           0.0066037,           0.0018811,          0.00073357,           0.0072033,           0.0072033,           0.0072033
                 115,            0.019738,            0.012863,           0.0016422,             0.95493,                   1,               0.995,             0.74625,            0.013053,           0.0021715,          0.00070124,           0.0071785,           0.0071785,           0.0071785
                 116,            0.018685,            0.014995,           0.0019663,             0.96027,                   1,               0.995,              0.8955,           0.0083989,           0.0023422,          0.00071297,           0.0071538,           0.0071538,           0.0071538
                 117,            0.018807,            0.012768,           0.0017793,             0.96673,                   1,               0.995,             0.84575,            0.013263,           0.0026469,          0.00074387,            0.007129,            0.007129,            0.007129
                 118,            0.018441,            0.012482,           0.0016781,             0.96917,                   1,               0.995,             0.84575,           0.0081456,           0.0025191,          0.00079508,           0.0071042,           0.0071042,           0.0071042
                 119,            0.017309,            0.014046,            0.001614,             0.96442,                   1,               0.995,              0.8955,           0.0096601,            0.001833,          0.00080366,           0.0070795,           0.0070795,           0.0070795
                 120,            0.017576,            0.012349,           0.0014873,             0.96046,                   1,               0.995,              0.8955,           0.0070583,           0.0020804,          0.00089579,           0.0070547,           0.0070547,           0.0070547
                 121,            0.019446,            0.013366,           0.0015943,              0.9529,                   1,               0.995,             0.84575,           0.0058107,           0.0021176,          0.00098104,             0.00703,             0.00703,             0.00703
                 122,            0.018686,            0.011595,           0.0016311,             0.95133,                   1,               0.995,             0.94525,           0.0078139,           0.0031188,          0.00099564,           0.0070053,           0.0070053,           0.0070053
                 123,            0.018512,            0.012744,           0.0016651,             0.96634,                   1,               0.995,              0.8955,           0.0079283,            0.001405,          0.00086589,           0.0069805,           0.0069805,           0.0069805
                 124,            0.018267,            0.013349,           0.0019115,              0.9571,                   1,               0.995,             0.84575,            0.012322,           0.0013931,          0.00094657,           0.0069558,           0.0069558,           0.0069558
                 125,            0.018354,            0.012249,           0.0016351,             0.95415,                   1,               0.995,             0.94525,           0.0068415,           0.0027015,          0.00090823,            0.006931,            0.006931,            0.006931
                 126,            0.017079,            0.012003,           0.0017963,             0.95608,                   1,               0.995,             0.84575,           0.0099568,           0.0016992,          0.00085731,           0.0069063,           0.0069063,           0.0069063
                 127,             0.01757,            0.013712,           0.0018055,             0.95525,                   1,               0.995,               0.796,            0.010605,            0.001298,          0.00074887,           0.0068815,           0.0068815,           0.0068815
                 128,            0.019231,            0.013499,           0.0020757,             0.95611,                   1,               0.995,              0.8955,           0.0074075,           0.0013072,          0.00074258,           0.0068568,           0.0068568,           0.0068568
                 129,            0.018608,            0.014571,           0.0015533,             0.95748,                   1,               0.995,              0.8955,           0.0074416,           0.0012882,          0.00072684,            0.006832,            0.006832,            0.006832
                 130,            0.018066,            0.012571,           0.0020859,             0.95355,                   1,               0.995,             0.94525,           0.0060721,           0.0011556,          0.00072126,           0.0068073,           0.0068073,           0.0068073
                 131,            0.017868,            0.012152,           0.0021254,             0.95948,                   1,               0.995,             0.94525,            0.011698,           0.0021749,          0.00070724,           0.0067825,           0.0067825,           0.0067825
                 132,            0.018331,            0.012603,           0.0016475,             0.96765,                   1,               0.995,               0.796,           0.0086707,           0.0021255,          0.00074244,           0.0067577,           0.0067577,           0.0067577
                 133,            0.017876,            0.013233,            0.001604,             0.96842,                   1,               0.995,              0.8955,            0.010423,           0.0019505,          0.00070453,            0.006733,            0.006733,            0.006733
                 134,             0.01898,            0.012928,           0.0017307,             0.96797,                   1,               0.995,               0.995,           0.0048479,           0.0016823,          0.00073743,           0.0067082,           0.0067082,           0.0067082
                 135,             0.01786,            0.015451,           0.0013378,             0.96906,                   1,               0.995,               0.796,            0.010424,           0.0023055,          0.00067606,           0.0066835,           0.0066835,           0.0066835
                 136,            0.017704,            0.011115,           0.0022652,             0.97045,                   1,               0.995,              0.8955,           0.0072501,           0.0015662,          0.00067248,           0.0066587,           0.0066587,           0.0066587
                 137,            0.017326,            0.011594,           0.0016272,             0.97025,                   1,               0.995,              0.8955,            0.010455,           0.0014021,          0.00069537,            0.006634,            0.006634,            0.006634
                 138,            0.018134,            0.014075,            0.001737,             0.96847,                   1,               0.995,               0.995,            0.007385,           0.0013623,          0.00075531,           0.0066092,           0.0066092,           0.0066092
                 139,            0.018154,            0.013195,           0.0016676,             0.96841,                   1,               0.995,              0.8955,           0.0070959,           0.0028925,          0.00079608,           0.0065845,           0.0065845,           0.0065845
                 140,            0.018509,            0.013024,           0.0017977,             0.96945,                   1,               0.995,              0.8955,           0.0080654,            0.001735,          0.00074987,           0.0065598,           0.0065598,           0.0065598
