               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 106,            0.014723,            0.010877,                   0,             0.99322,                   1,               0.995,             0.89855,           0.0078381,           0.0014844,                   0,           0.0074013,           0.0074013,           0.0074013
                 107,             0.01322,            0.011541,                   0,             0.99332,                   1,               0.995,             0.88336,           0.0074728,           0.0017734,                   0,           0.0073765,           0.0073765,           0.0073765
                 108,            0.012645,            0.010994,                   0,             0.99321,                   1,               0.995,             0.87508,           0.0072628,              0.0014,                   0,           0.0073517,           0.0073517,           0.0073517
                 109,            0.013377,            0.010101,                   0,             0.99326,                   1,               0.995,             0.89871,           0.0069443,           0.0012846,                   0,            0.007327,            0.007327,            0.007327
                 110,            0.013782,            0.010676,                   0,             0.99316,                   1,               0.995,             0.90197,           0.0080119,           0.0011647,                   0,           0.0073023,           0.0073023,           0.0073023
                 111,            0.014036,            0.011307,                   0,             0.99324,                   1,               0.995,             0.88655,           0.0075275,           0.0011947,                   0,           0.0072775,           0.0072775,           0.0072775
                 112,            0.012432,            0.010746,                   0,             0.99324,                   1,               0.995,             0.87982,           0.0075309,           0.0011744,                   0,           0.0072527,           0.0072527,           0.0072527
                 113,            0.013236,            0.010705,                   0,             0.99333,                   1,               0.995,             0.88457,           0.0069029,           0.0013208,                   0,            0.007228,            0.007228,            0.007228
                 114,            0.012721,            0.010967,                   0,             0.99308,                   1,               0.995,             0.88136,           0.0068777,           0.0013397,                   0,           0.0072033,           0.0072033,           0.0072033
                 115,            0.012408,            0.010434,                   0,             0.99343,                   1,               0.995,             0.92741,           0.0067094,           0.0011129,                   0,           0.0071785,           0.0071785,           0.0071785
                 116,            0.013334,            0.011215,                   0,             0.99341,                   1,               0.995,             0.95151,            0.006446,           0.0011678,                   0,           0.0071538,           0.0071538,           0.0071538
                 117,            0.011852,            0.010635,                   0,             0.99333,                   1,               0.995,             0.94075,           0.0061025,            0.001255,                   0,            0.007129,            0.007129,            0.007129
                 118,            0.013266,            0.010781,                   0,             0.99293,                   1,               0.995,             0.93642,           0.0065533,           0.0013742,                   0,           0.0071042,           0.0071042,           0.0071042
                 119,            0.012991,            0.010554,                   0,             0.99334,                   1,               0.995,             0.90064,            0.006366,           0.0012841,                   0,           0.0070795,           0.0070795,           0.0070795
                 120,            0.013026,             0.01126,                   0,             0.99317,                   1,               0.995,             0.90298,           0.0066372,           0.0011587,                   0,           0.0070547,           0.0070547,           0.0070547
                 121,            0.012807,            0.010909,                   0,             0.99311,                   1,               0.995,              0.9375,           0.0063272,             0.00139,                   0,             0.00703,             0.00703,             0.00703
                 122,            0.012771,            0.010565,                   0,             0.99296,                   1,               0.995,             0.91082,           0.0071851,           0.0011792,                   0,           0.0070053,           0.0070053,           0.0070053
                 123,            0.013784,            0.010392,                   0,             0.99308,                   1,               0.995,             0.90137,           0.0067953,           0.0013366,                   0,           0.0069805,           0.0069805,           0.0069805
                 124,            0.011826,            0.010965,                   0,             0.99315,                   1,               0.995,             0.93151,           0.0066674,           0.0013003,                   0,           0.0069558,           0.0069558,           0.0069558
                 125,             0.01245,            0.010469,                   0,             0.99278,                   1,               0.995,             0.90298,           0.0083804,           0.0014434,                   0,            0.006931,            0.006931,            0.006931
                 126,             0.01272,            0.010567,                   0,             0.99264,                   1,               0.995,             0.89226,           0.0084157,           0.0017343,                   0,           0.0069063,           0.0069063,           0.0069063
                 127,            0.013063,            0.010308,                   0,             0.99286,                   1,               0.995,             0.93914,           0.0072396,           0.0014219,                   0,           0.0068815,           0.0068815,           0.0068815
                 128,            0.011734,            0.010193,                   0,             0.99319,                   1,               0.995,             0.91273,           0.0058455,           0.0012724,                   0,           0.0068568,           0.0068568,           0.0068568
                 129,            0.011475,           0.0096028,                   0,             0.99309,                   1,               0.995,             0.90247,            0.006883,           0.0012608,                   0,            0.006832,            0.006832,            0.006832
                 130,            0.013066,            0.010646,                   0,             0.99293,                   1,               0.995,             0.93331,           0.0063644,           0.0013037,                   0,           0.0068073,           0.0068073,           0.0068073
                 131,            0.013289,            0.011241,                   0,             0.99316,                   1,               0.995,             0.94553,           0.0054318,           0.0012941,                   0,           0.0067825,           0.0067825,           0.0067825
                 132,            0.012074,            0.010523,                   0,             0.99325,                   1,               0.995,             0.93011,           0.0059547,           0.0012732,                   0,           0.0067577,           0.0067577,           0.0067577
                 133,            0.011796,            0.010566,                   0,              0.9932,                   1,               0.995,             0.93879,           0.0056053,           0.0012274,                   0,            0.006733,            0.006733,            0.006733
                 134,            0.011601,            0.011407,                   0,             0.99317,                   1,               0.995,              0.9323,           0.0053499,           0.0011272,                   0,           0.0067082,           0.0067082,           0.0067082
                 135,            0.012003,            0.010206,                   0,             0.99306,                   1,               0.995,              0.9316,           0.0055671,           0.0011108,                   0,           0.0066835,           0.0066835,           0.0066835
                 136,            0.011134,           0.0096812,                   0,             0.99327,                   1,               0.995,             0.92367,           0.0058257,           0.0012031,                   0,           0.0066587,           0.0066587,           0.0066587
                 137,            0.011861,            0.010307,                   0,             0.99318,                   1,               0.995,             0.87912,           0.0084079,           0.0013232,                   0,            0.006634,            0.006634,            0.006634
                 138,            0.011916,            0.010947,                   0,             0.99326,                   1,               0.995,             0.96763,           0.0062013,           0.0012543,                   0,           0.0066092,           0.0066092,           0.0066092
                 139,            0.011637,           0.0096973,                   0,             0.99315,                   1,               0.995,             0.82514,            0.010509,           0.0015278,                   0,           0.0065845,           0.0065845,           0.0065845
                 140,            0.011363,           0.0099091,                   0,             0.99317,                   1,               0.995,             0.97601,           0.0053416,           0.0014753,                   0,           0.0065598,           0.0065598,           0.0065598
                 141,            0.012357,           0.0099144,                   0,             0.99314,                   1,               0.995,              0.9372,            0.006131,            0.001574,                   0,            0.006535,            0.006535,            0.006535
                 142,            0.011177,           0.0095712,                   0,             0.99306,                   1,               0.995,             0.95602,           0.0050694,           0.0014076,                   0,           0.0065102,           0.0065102,           0.0065102
                 143,             0.01162,            0.010014,                   0,             0.99306,                   1,               0.995,             0.91224,           0.0066775,           0.0016327,                   0,           0.0064855,           0.0064855,           0.0064855
                 144,            0.011383,            0.010074,                   0,             0.99297,                   1,               0.995,             0.95227,           0.0055427,           0.0014226,                   0,           0.0064608,           0.0064608,           0.0064608
                 145,            0.012321,           0.0098307,                   0,             0.99301,                   1,               0.995,             0.95131,           0.0053809,             0.00144,                   0,            0.006436,            0.006436,            0.006436
                 146,            0.011808,            0.010483,                   0,             0.99316,                   1,               0.995,             0.90375,           0.0063594,           0.0013423,                   0,           0.0064112,           0.0064112,           0.0064112
                 147,            0.011927,           0.0099664,                   0,             0.99299,                   1,               0.995,             0.96266,           0.0052913,           0.0011871,                   0,           0.0063865,           0.0063865,           0.0063865
                 148,            0.010829,           0.0097454,                   0,             0.99327,                   1,               0.995,             0.93884,           0.0055881,             0.00124,                   0,           0.0063618,           0.0063618,           0.0063618
                 149,            0.010696,           0.0094003,                   0,             0.99331,                   1,               0.995,             0.93685,           0.0057242,           0.0012341,                   0,            0.006337,            0.006337,            0.006337
                 150,            0.011114,           0.0097701,                   0,             0.99325,                   1,               0.995,             0.92079,           0.0062596,           0.0011415,                   0,           0.0063122,           0.0063122,           0.0063122
                 151,             0.01227,           0.0098173,                   0,              0.9933,                   1,               0.995,             0.91692,           0.0059791,           0.0011911,                   0,           0.0062875,           0.0062875,           0.0062875
                 152,            0.011106,           0.0093546,                   0,             0.99325,                   1,               0.995,             0.91583,           0.0058781,             0.00138,                   0,           0.0062628,           0.0062628,           0.0062628
                 153,            0.011089,           0.0099356,                   0,             0.99315,                   1,               0.995,             0.92371,           0.0058995,           0.0015991,                   0,            0.006238,            0.006238,            0.006238
                 154,            0.011477,           0.0097962,                   0,             0.99328,                   1,               0.995,             0.88539,             0.00791,           0.0014896,                   0,           0.0062132,           0.0062132,           0.0062132
                 155,            0.011298,           0.0095543,                   0,             0.99306,                   1,               0.995,             0.94841,           0.0061353,           0.0012188,                   0,           0.0061885,           0.0061885,           0.0061885
                 156,            0.011515,            0.010322,                   0,             0.99326,                   1,               0.995,             0.94851,            0.005423,           0.0011897,                   0,           0.0061637,           0.0061637,           0.0061637
                 157,            0.011193,           0.0097916,                   0,             0.99321,                   1,               0.995,             0.92513,           0.0066384,           0.0013847,                   0,            0.006139,            0.006139,            0.006139
                 158,            0.010589,           0.0091146,                   0,             0.99324,                   1,               0.995,             0.90247,           0.0069581,           0.0015502,                   0,           0.0061142,           0.0061142,           0.0061142
                 159,            0.010513,           0.0094424,                   0,              0.9932,                   1,               0.995,             0.91118,           0.0066821,           0.0010531,                   0,           0.0060895,           0.0060895,           0.0060895
                 160,            0.010942,            0.009839,                   0,             0.99324,                   1,               0.995,             0.89953,           0.0060231,           0.0012386,                   0,           0.0060647,           0.0060647,           0.0060647
                 161,            0.011175,           0.0097631,                   0,             0.99296,                   1,               0.995,             0.91126,            0.006295,           0.0014627,                   0,             0.00604,             0.00604,             0.00604
                 162,            0.011216,           0.0096462,                   0,             0.99344,                   1,               0.995,              0.9758,           0.0049444,           0.0011647,                   0,           0.0060152,           0.0060152,           0.0060152
                 163,            0.010616,           0.0088957,                   0,              0.9932,                   1,               0.995,             0.92287,           0.0057266,           0.0011315,                   0,           0.0059905,           0.0059905,           0.0059905
