               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.015088,            0.006653,            0.001555,             0.98006,             0.93624,             0.98338,             0.88709,           0.0091259,           0.0035083,           0.0014454,            0.006832,            0.006832,            0.006832
                  98,            0.015065,            0.006714,           0.0013735,             0.94852,             0.96512,              0.9802,             0.88326,           0.0091496,           0.0035459,           0.0012967,            0.006799,            0.006799,            0.006799
                  99,            0.014847,           0.0065591,           0.0013698,             0.96155,             0.95457,             0.98467,             0.88732,           0.0090181,           0.0035062,           0.0013373,            0.006766,            0.006766,            0.006766
                 100,            0.014982,           0.0067138,           0.0012917,             0.96127,             0.95323,             0.98512,             0.88553,            0.008893,           0.0034575,           0.0014207,            0.006733,            0.006733,            0.006733
                 101,            0.015123,           0.0066661,            0.001527,             0.98227,             0.94366,             0.98084,             0.88885,           0.0089364,           0.0034813,           0.0010822,              0.0067,              0.0067,              0.0067
                 102,            0.015107,           0.0066908,           0.0013992,             0.97698,             0.95938,             0.98541,             0.88705,           0.0090119,           0.0034959,           0.0011671,            0.006667,            0.006667,            0.006667
                 103,            0.015039,           0.0067689,           0.0012759,             0.96547,             0.95795,             0.98365,             0.88356,            0.008835,           0.0034709,           0.0012054,            0.006634,            0.006634,            0.006634
                 104,            0.014803,           0.0065812,           0.0014144,             0.97615,             0.94952,             0.98473,             0.88971,           0.0087522,           0.0034406,           0.0011888,            0.006601,            0.006601,            0.006601
                 105,            0.014643,           0.0065125,           0.0014594,             0.98717,             0.95254,             0.98661,             0.89234,           0.0088159,           0.0034412,          0.00086752,            0.006568,            0.006568,            0.006568
                 106,             0.01462,           0.0064185,            0.001254,             0.97453,             0.96459,             0.98465,             0.89162,            0.008737,            0.003492,           0.0010046,            0.006535,            0.006535,            0.006535
                 107,            0.014523,           0.0065433,           0.0013182,             0.96958,             0.95749,             0.98213,             0.88375,           0.0087871,           0.0034522,           0.0012218,            0.006502,            0.006502,            0.006502
                 108,            0.014692,           0.0065942,           0.0014281,             0.95983,             0.96089,             0.98627,             0.89182,            0.008704,           0.0034118,           0.0014156,            0.006469,            0.006469,            0.006469
